X,Y,GIS_NUMBER,PERMIT_NUM,OUTFALL,NPDES_NUM,PERMITTEE,STATUS,DTYPE,INITIALS,COUNTY,LAT_DD,LONG_DD,SEGMENT,BASIN,REGION,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,HORZ_DESC,UTM_ZONE
-98.645815683000023,28.462721206000026,15016-001.001,15016-001,001,0133230,SOUTH CINTRAL WATER CO,C,D,LLF,MCULLEN,28.46272121,-98.64581568,2117,10,16,DRG,12.00000000,other,20111031,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.836192794999988,29.424727120999989,15030-001.001,15030-001,001,0133442,FOREST GLEN UTILITY CO,P,D,NLV,MEDINA,29.42472712,-98.83619280,1903,19,13,DRG,12.00000000,other,20120314,TCEQ,NAD83,End of pipe as indicated on paper map,14
-93.81872847,30.063163287,15029-001.001,15029-001,001,0133418,BAYOU PINES LLC,P,D,NLV,ORANGE,30.06316329,-93.81872847,0511,05,10,DRG,12.00000000,other,20120314,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.56574251699999,29.719484314,04940-000.001,04940-000,001,0132811,DOWNSTREAM ENVIRNOMENTAL LLC,C,S,KNS,HARRIS,29.71948431,-95.56574252,1007,10,12,DRG,12.00000000,other,20110615,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.413427157,29.619915301999981,02294-000.004,02294-000,004,0079561,RAVAGO AMERICAS LLC,C,D,NLV,HARRIS,29.61991530,-95.41342716,1007,10,5,DOQQ,12.00000000,other,20130502,TCEQ,NAD83,End of pipe as indicated on paper map,15
-101.555466835,35.324206538,02296-000.001,02296-000,001,0107107,US DEPT OF ENERGY & BWTX PANTEX LLC,C,W,JMB,CARSON,35.32420654,-101.55546684,0224,02,01,DRG,12.00000000,other,20150707,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.158454962,29.800244782999982,02314-000.001,02314-000,001,0093343,POSTIVE FEED LTD,C,W,JMB,AUSTIN,29.80024478,-96.15845496,1202,12,12,DRG,12.00000000,other,20131015,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.284757263000017,27.704883955000014,02317-000.001,02317-000,001,0007889,US DEPT OF THE NAVY,C,W,NLV,NUECES,27.70488396,-97.28475726,2481,22,14,DRG,12.00000000,other,20141202,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.412411131,30.319028722999974,02365-000.001,02365-000,001,0034681,MAVERICK TUBE CORP,C,W,JMB,MONTGOMERY,30.31902872,-95.41241113,1004,10,12,DRG,12.00000000,other,20140407,TCEQ,NAD83,End of pipe as indicated on paper map,15
-101.760912652,35.20394425,02376-000.001,02376-000,001,0119261,BNSF RAILWAY CO,C,W,NLV,POTTER,35.20394425,-101.76091265,0229,02,01,DRG,12.00000000,other,20150713,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.188723,29.718938001000026,02382-000.001,02382-000,001,0084581,AIR PRODUCTS LLC,C,S,GMW,HARRIS,29.71893800,-95.18872300,1007,10,12,DRG,12.00000000,other,20110314,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.188739998000017,29.717313,02382-000.002,02382-000,002,0084581,AIR PRODUCTS LLC,C,S,GMW,HARRIS,29.71731300,-95.18874000,1007,10,12,DRG,12.00000000,other,20110314,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.09526299700002,29.744757998000011,02383-000.001,02383-000,001,0084115,VOPAK TERMINAL DEER PARK INC,C,W,LLF,HARRIS,29.74475800,-95.09526300,1006,10,12,DRG,12.00000000,other,20130206,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.097085,29.747759002,02383-000.002,02383-000,002,0084115,VOPAK TERMINAL DEER PARK INC,C,W,LLF,HARRIS,29.74775900,-95.09708500,1006,10,12,DRG,12.00000000,other,20130206,TCEQ,NAD83,End of pipe as indicated on paper map,15
-102.290357997,32.828411002999985,03642-000.002,03642-000,002,0112038,COOPER NATURAL RESOURCES INC,C,W,JMB,GAINES,32.82841100,-102.29035800,1400,14,07,DRG,12.00000000,other,20150106,TCEQ,NAD83,End of pipe as indicated on paper map,13
-102.29142399900002,32.83706999899999,03642-000.003,03642-000,003,0112038,COOPER NATURAL RESOURCES INC,C,W,JMB,GAINES,32.83707000,-102.29142400,1400,14,07,DRG,12.00000000,other,20150106,TCEQ,NAD83,End of pipe as indicated on paper map,13
-96.320242176000022,28.642818485000021,03660-000.002,03660-000,002,0119016,SEASIDE AQUACULTURE INC,C,W,NLV,MATAGORDA,28.64281849,-96.32024218,2451,15,12,DOQQ,5.00000000,other,20140421,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.313351484,28.644454229000019,03660-000.003,03660-000,003,0119016,SEASIDE AQUACULTURE INC,C,W,NLV,MATAGORDA,28.64445423,-96.31335148,2451,15,12,DOQQ,5.00000000,other,20140421,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.312941486999989,28.644516674999977,03660-000.004,03660-000,004,0119016,SEASIDE AQUACULTURE INC,C,W,NLV,MATAGORDA,28.64451668,-96.31294149,2451,15,12,DOQQ,5.00000000,other,20140421,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.071418997000023,32.633378003000018,11311-001.001,11311-001,001,0027855,TEXAS DEPT OF TRANSPORTATION,C,D,NLV,PALO PINTO,32.63337800,-98.07141900,1206,12,04,DRG,12.00000000,other,20081203,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.293143003000012,33.078255002999981,11312-001.001,11312-001,001,0022501,CITY OF JUSTIN,C,D,NLV,DENTON,33.07825500,-97.29314300,0826,08,04,DRG,12.00000000,other,20060725,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.48622316699999,33.046014481999975,11313-001.001,11313-001,001,0032654,CITY OF COMO,C,D,GMW,HOPKINS,33.04601448,-95.48622317,0512,05,05,DRG,12.00000000,other,20101209,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.007018999000024,28.13762500199999,11624-001.001,11624-001,001,0128970,ARANSAS CO MUD NO 1,C,D,KNS,ARANSAS,28.13762500,-97.00701900,2471,20,14,DRG,12.00000000,other,20060920,TCEQ,NAD83,End of pipe as indicated on paper map,14
-105.843518238,31.282794350000017,11173-001.001,11173-001,001,0129038,FORT HANCOCK WCID,C,D,NLV,HUDSPETH,31.28279435,-105.84351824,2307,23,06,DRG,12.00000000,other,20110520,TCEQ,NAD83,End of pipe as indicated on paper map,13
-95.45595734,30.03609465,11314-001.001,11314-001,001,0046744,AQUA TEXAS INC,C,D,GMW,HARRIS,30.03609465,-95.45595734,1009,10,12,DRG,12.00000000,other,20100826,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.450050471,28.424575053000012,05119-000.001,05119-000,001,0135232,PORT O'CONNOR IMPROVEMENT DISTRICT,P,D,JMB,CALHOUN,28.42457505,-96.45005047,2461,17,14,DRG,12.00000000,other,20140409,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.142004605000011,29.759227317000011,05114-000.001,05114-000,001,0135186,SOUTH ATLANTIC SERVICES INC,P,W,JMB,HARRIS,29.75922732,-95.14200461,1006,10,12,DRG,12.00000000,other,20140417,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.209254574,31.320555836999972,14659-002.001,14659-002,001,0135127,LEON ISD,P,D,NLV,LEON,31.32055584,-96.20925457,1209,12,09,DRG,12.00000000,other,20140428,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.716966437999986,30.021182309999972,15244-001.001,15244-001,001,0135330,BETHESDA LUTHERAN COMMUNITIES INC,P,D,JMB,HARRIS,30.02118231,-95.71696644,1009,10,12,DRG,12.00000000,other,20140521,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.739038857000025,29.713769636999984,05115-000.001,05115-000,001,0135194,CINCO MUD NO 1,P,W,JMB,FORT BEN,29.71376964,-95.73903886,1014,10,12,DRG,12.00000000,other,20140521,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.92848888899999,29.828897222000023,01006-000.004,01006-000,004,0003948,CHEVRON PHILLIPS CHEMICAL CO INC,P,W,NLV,HARRIS,29.82889722,-94.92848889,0902,09,12,DRG,12.00000000,other,20130903,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.295292502999985,29.146831475,15073-001.001,15073-001,001,0134279,PICOSA WSC,P,D,NLV,WILSON,29.14683148,-98.29529250,1911,19,13,DRG,12.00000000,other,20130410,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.1334751,28.989368325999976,05009-000.001,05009-000,001,0134317,APEX MATAGORDA ENERGY ELECTRIC CENTER LLC,P,W,NLV,MATAGORDA,28.98936833,-96.13347510,1502,15,12,DRG,12.00000000,other,20130425,TCEQ,NAD83,End of pipe as i ndicated on paper map,14
-96.067442458000016,28.954549838999981,15075-001.001,15075-001,001,0134309,MARKHAM MUD,P,D,NLV,MATAGORDA,28.95454984,-96.06744246,1501,15,12,DRG,12.00000000,other,20130514,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.838613614999986,29.809166264,11449-001.001,11449-001,001,0066656,AQUA UTILITIES INC,P,D,NLV,CHAMBERS,29.80916626,-94.83861362,2422,07,12,DRG,12.00000000,other,20130619,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.518702238,30.269385247,15089-001.001,15089-001,001,0134520,D R HORTON-TEXAS LTD,P,D,JMB,MONTGOMERY,30.26938525,-95.51870224,1015,10,12,DRG,12.00000000,other,20130626,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.522690377,31.504398604000016,14345-001.001,14345-001,001,0134449,WODEN ISD,C,D,JMB,NACOGDOCHES,31.50439860,-94.52269038,0610,06,10,DRG,12.00000000,other,20130626,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.73370724099999,30.083318802,05010-000.001,05010-000,001,0134422,CONRAD ORANGE SHIPYARD INC,P,W,NLV,ORANGE,30.08331880,-93.73370724,0501,05,10,DOQQ,5.00000000,other,20130718,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.732411345,30.082401988000015,05010-000.009,05010-000,009,0134422,CONRAD ORANGE SHIPYARD INC,P,W,NLV,ORANGE,30.08240199,-93.73241135,0501,05,10,DOQQ,5.00000000,other,20130718,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.442403001,30.00294000299999,10905-001.001,10905-001,001,0058424,NORTH FOREST MUD,C,D,NLV,HARRIS,30.00294000,-95.44240300,1016,10,12,DRG,12.00000000,other,20060724,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.386693998,30.084538001999988,10908-001.001,10908-001,001,0020974,HARRIS COUNTY WCID 92,C,D,NLV,HARRIS,30.08453800,-95.38669400,1008,10,12,DRG,12.00000000,other,20070911,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.510655998,30.115041001,10910-001.001,10910-001,001,0058548,NORTHAMPTON MUD,C,D,NLV,HARRIS,30.11504100,-95.51065600,1008,10,12,DRG,12.00000000,other,20121030,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.536140117,28.836471873999983,10911-001.001,10911-001,001,0064998,JACKSON COUNTY WCID 1,C,D,GMW,JACKSON,28.83647187,-96.53614012,2454,15,14,DRG,12.00000000,other,20091028,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.959897063000028,28.693797605999976,10913-001.001,10913-001,001,0054038,MATAGORDA WASTE DISPOSAL & WSC,C,D,NLV,MATAGORDA,28.69379761,-95.95989706,1401,14,12,DRG,12.00000000,other,20090708,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.513737,31.41498599900001,10914-001.001,10914-001,001,0100854,CITY OF OGLESBY,C,D,NLV,CORYELL,31.41498600,-97.51373700,1221,12,09,DRG,12.00000000,other,20071009,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.808244996999974,33.238653998000018,10915-001.001,10915-001,001,0026514,TOWN OF PROSPER,C,W,KNS,COLLIN,33.23865400,-96.80824500,0823,08,04,DRG,12.00000000,other,20060508,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.151256365999984,30.67119204,11310-001.001,11310-001,001,0024775,TRINITY RIVER AUTHORITY OF TEXAS,C,D,KNS,SAN JACINTO,30.67119204,-95.15125637,0803,08,10,DRG,12.00000000,other,20100729,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.777766733000021,29.336981692999984,10688-007.001,10688-007,001,0133922,CITY OF GALVESTON,P,D,NLV,GALVESTON,29.33698169,-94.77776673,2439,11,12,DRG,12.00000000,other,20130108,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.957575002999988,29.873119998999982,00414-000.004,00414-000,004,0005835,MOTIVA ENTERPRISES LLC FLINT HILLS RESOURCES LP AND AFTON CHEMICAL...,P,S,NLV,JEFFERSON,29.87312000,-93.95757500,0703,07,10,DRG,12.00000000,other,20111006,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.901754998,29.98340532200001,00511-000.004,00511-000,004,0005070,"HUNTSMAN PETROCHEMICAL LLC, ET AL",C,W,LLF,JEFFERSON,29.98340532,-93.90175500,0601,06,10,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-99.228524197000013,28.531207101,04994-000.001,04994-000,001,0133647,REAGENT CHEMICAL & RESEARCH INC,C,W,JMB,LA SALLE,28.53120710,-99.22852420,2117,21,16,DRG,12.00000000,other,20141215,TCEQ,NAD83,End of pipe as indicated on paper map,14
-93.95018799799999,29.970898002000013,00511-000.006,00511-000,006,0005070,"HUNTSMAN PETROCHEMICAL LLC, ET AL",C,S,LLF,JEFFERSON,29.97089800,-93.95018800,0601,06,10,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.951150000999974,29.957046003000016,00511-000.007,00511-000,007,0005070,"HUNTSMAN PETROCHEMICAL LLC, ET AL",C,S,LLF,JEFFERSON,29.95704600,-93.95115000,0601,06,10,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.942935998,29.954866002000017,00511-000.008,00511-000,008,0005070,"HUNTSMAN PETROCHEMICAL LLC, ET AL",C,S,LLF,JEFFERSON,29.95486600,-93.94293600,0601,06,10,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.943376998000019,29.889659000999984,00414-000.005,00414-000,005,0005835,MOTIVA ENTERPRISES LLC FLINT HILLS RESOURCES LP AND AFTON CHEMICAL...,P,S,NLV,JEFFERSON,29.88965900,-93.94337700,0702,07,10,DRG,12.00000000,other,20111006,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.929491997000014,29.989001003,00511-000.009,00511-000,009,0005070,"HUNTSMAN PETROCHEMICAL LLC, ET AL",C,S,LLF,JEFFERSON,29.98900100,-93.92949200,0601,06,10,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.931884997,29.989897998,00511-000.010,00511-000,010,0005070,"HUNTSMAN PETROCHEMICAL LLC, ET AL",C,S,LLF,JEFFERSON,29.98989800,-93.93188500,0601,06,10,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.16805502599999,29.745006439,04867-000.002,04867-000,002,0131768,ENTERPRISE PRODUCTS OPERATING LLC,C,D,NLV,HARRIS,29.74500644,-95.16805503,1006,10,12,DRG,12.00000000,other,20141117,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.946233996999979,29.96023500299998,00511-000.012,00511-000,012,0005070,"HUNTSMAN PETROCHEMICAL LLC, ET AL",C,S,LLF,JEFFERSON,29.96023500,-93.94623400,0601,06,10,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.332541685000024,28.958304802999976,01806-000.005,01806-000,005,0008761,NALCO CO,C,S,NLV,BRAZORIA,28.95830480,-95.33254169,1201,12,12,DRG,12.00000000,other,20090421,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.972858,32.737973997999973,04519-000.001,04519-000,001,0125261,US DEPT OF THE NAVY AND VOUGHT AIRCRAFT INDUSTRIES INC,C,W,KNS,DALLAS,32.73797400,-96.97285800,0841,08,04,DRG,12.00000000,other,20060626,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.233903388999977,32.553725695000026,13352-002.001,13352-002,001,0133388,MANSFIELD ISD,C,D,LLF,TARRANT,32.55372570,-97.23390339,0838,08,04,DRG,12.00000000,other,20120117,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.629439002000026,29.592301002,11317-001.001,11317-001,001,0058114,CITY OF SUGAR LAND,C,W,KNS,FORT BEND,29.59230100,-95.62943900,1202,12,12,DRG,12.00000000,other,20090224,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.438696997000022,31.043293002999974,11318-001.001,11318-001,001,0058378,BRAZOS RIVER AUTHORITY,C,W,JMB,BELL,31.04329300,-97.43869700,1218,12,09,DRG,12.00000000,other,20140122,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.032512602,32.996458974,11321-001.001,11321-001,001,0020711,TOWN OF FLOWER MOUND,C,W,KNS,DENTON,32.99645897,-97.03251260,0825,08,04,DRG,12.00000000,other,20070620,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.539603999,30.540251001,11324-001.001,11324-001,001,0025577,CITY OF HUTTO & BRAZOS RIVER AUTHORITY,C,D,JMB,WILLIAMSON,30.54025100,-97.53960400,1244,12,11,DRG,12.00000000,other,20130805,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.084735997999985,29.902329001,11329-001.001,11329-001,001,0023230,NEWPORT MUD,C,W,JMB,HARRIS,29.90232900,-95.08473600,1001,10,12,DRG,12.00000000,other,20140214,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.511835586000018,30.006076355,11900-001.001,11900-001,001,0074217,TINA LEE TILLES,C,D,LLF,HARRIS,30.00607636,-95.51183559,1009,10,12,DRG,12.00000000,other,20121207,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.205575152999984,29.963362163999989,11901-001.001,11901-001,001,0074021,TRAIL OF THE LAKES MUD,C,W,NLV,HARRIS,29.96336216,-95.20557515,1016,10,12,DOQQ,15.00000000,other,20130708,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.460635998999976,29.941000003,11904-001.001,11904-001,001,0074136,HARRIS COUNTY MUD 33,C,W,LLF,HARRIS,29.94100000,-95.46063600,1016,10,12,DRG,12.00000000,other,20120608,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.707833,29.873200997000026,11906-001.001,11906-001,001,0074896,HARRIS COUNTY MUD NO 157,C,W,NLV,HARRIS,29.87320100,-95.70783300,1014,10,12,DRG,12.00000000,other,20111209,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.571548001999986,29.955697,11907-002.001,11907-002,001,0075132,MILLS ROAD MUD,C,D,YK,HARRIS,29.95569700,-95.57154800,1016,10,12,DRG,12.00000000,other,20070723,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.417977,32.687469001000011,14666-001.001,14666-001,001,0128376,DAEDELUS CORP,C,D,KNS,KAUFMAN,32.68746900,-96.41797700,0819,08,04,DRG,12.00000000,other,20060405,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.050167000999977,29.327065,14672-001.001,14672-001,001,0128449,SOUTH CENTRAL WATER CO,C,D,GMW,WILSON,29.32706500,-98.05016700,1902,19,13,DRG,12.00000000,other,20100427,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.676979,29.979875998000011,11912-002.001,11912-002,001,0075159,NORTHWEST HARRIS COUNTY MUD 10,C,W,LLF,HARRIS,29.97987600,-95.67697900,1009,10,12,DRG,12.00000000,other,20120730,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.803489,30.026774002000025,11913-001.001,11913-001,001,0075183,NORTHWEST FREEWAY MUD,C,D,YK,HARRIS,30.02677400,-95.80348900,1009,10,12,DRG,12.00000000,other,20070620,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.832507997999983,31.752841003000015,11915-001.001,11915-001,001,0075388,TEXAS DEPT OF CRIMINAL JUSTICE,C,D,LLF,ANDERSON,31.75284100,-95.83250800,0804,08,05,DRG,12.00000000,other,20120920,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.056428002000018,29.832424003000028,12863-001.001,12863-001,001,0094650,UTILITIES INVESTMENT CO INC,C,D,NLV,HARRIS,29.83242400,-95.05642800,1001,10,12,DRG,12.00000000,other,20080902,TCEQ,NAD83,End of pipe as indicated on paper map,15
-103.307736998,29.278292001000011,12865-001.001,12865-001,001,0094684,US DEPT OF THE INTERIOR,C,D,GMW,BREWSTER,29.27829200,-103.30773700,2306,23,06,DRG,12.00000000,other,20100901,TCEQ,NAD83,End of pipe as indicated on paper map,13
-95.102344,29.757607,12874-001.001,12874-001,001,0094803,DUCO INC,C,D,KNS,HARRIS,29.75760700,-95.10234400,1006,10,12,DRG,12.00000000,other,20080117,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.573377001999972,29.97456900100002,12877-001.001,12877-001,001,0094706,HARRIS COUNTY MUD 230,C,D,YK,HARRIS,29.97456900,-95.57337700,1009,10,12,DRG,12.00000000,other,20070717,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.222229,32.254512002000013,14735-001.001,14735-001,001,0128996,NORTHSIDE SUBDIVISION WATER PLANT AND DISTRIBUTION CORP,C,D,KNS,ERATH,32.25451200,-98.22222900,1255,12,04,DRG,12.00000000,other,20060907,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.378476997,29.893047,12882-001.001,12882-001,001,0094986,SOLHJOU BAHRAM,C,D,KNS,HARRIS,29.89304700,-95.37847700,1006,10,12,DRG,12.00000000,other,20080117,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.63261699899999,32.469222998000021,12893-001.001,12893-001,001,0097977,"JOHNSON, BETTY JOYCE",C,D,GMW,HARRISON,32.46922300,-94.63261700,0505,05,05,DRG,12.00000000,other,20101117,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.790434998000023,30.098888999,12898-001.001,12898-001,001,0095125,AQUA UTILITIES INC,C,D,NLV,MONTGOMERY,30.09888900,-95.79043500,1008,10,12,DRG,12.00000000,other,20070906,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.667821972000013,31.0394177,14387-001.002,14387-001,002,0125377,BELL COUNTY WCID NO 1,P,W,JMB,BELL,31.03941770,-97.66782197,1216,12,09,DRG,12.00000000,other,20140613,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.332370960999981,30.30960512199999,15261-001.001,15261-001,001,0135453,CRYSTAL SPRINGS WATER CO INC,P,D,JMB,MONTGOMERY,30.30960512,-95.33237096,1010,10,12,DRG,12.00000000,other,20140619,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.423424594999972,30.144513593999989,15246-001.001,15246-001,001,0135356,NJM PROPERTY LTD,P,D,JMB,MONTGOMERY,30.14451359,-95.42342460,1008,10,12,DRG,12.00000000,other,20140619,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.196231087,29.745617342,05113-000.001,05113-000,001,0135151,GREENS PORT CBR LLC & WATCO DOCK RAIL LLC,P,W,NLV,HARRIS,29.74561734,-95.19623109,1007,10,12,DOQQ,5.00000000,other,20150331,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.852746673000013,29.797580776000018,15245-001.001,15245-001,001,0135348,3180 MAVERICK INVESTMENTS LLC,P,D,JMB,CHAMBERS,29.79758078,-94.85274667,2422,09,12,DRG,12.00000000,other,20140703,TCEQ,NAD83,End of pipe as indicated on paper map,15
